eventid,date,extended,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,target1,natlty1_txt,gname,guncertain1,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill,nkillter,nwound,propextent,addnotes,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,number_related
199401280002,1994-01-28,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Educational Institution,School/University/Educational Building,Chicago Community Kollel Institute for Advanced Torah Studies,United States,Palestinians,0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,1,0,1,None,0
199403010007,1994-03-01,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Armed Assault,Private Citizens & Property,Religion Identified,Van carrying rabbinical students,United States,Anti-Semitic extremists,0.0,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,0,3,0.0,None,PGIS,-9,-9,0,-9,None,0
199403090005,1994-03-09,0,Miami,25.774591,-80.214195,1.0,0,0,1,1,1,0,Assassination,Private Citizens & Property,0,Executive Board member Daniel Buron,Haiti,Unknown,0.0,Firearms,Handgun,Pistol,1,0,0,0.0,None,PGIS,-9,-9,1,1,None,0
199404050008,1994-04-05,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Assassination,Private Citizens & Property,Unnamed Civilian/Unspecified,Woman in 70's,United States,Unknown,0.0,Explosives,Letter Bomb,Letter bomb,0,0,1,0.0,None,PGIS,-9,-9,0,-9,None,0
199405180004,1994-05-18,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Assassination,Journalists & Media,Newspaper Journalist/Staff/Facility,President Robert Iger,United States,Unknown,0.0,Explosives,Letter Bomb,Package bomb,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199405290004,1994-05-29,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Assassination,Business,Bank/Commerce,Banker Javier Munsuri Barona,Spain,Unknown,0.0,Firearms,Handgun,Pistol,1,0,0,0.0,None,PGIS,-9,-9,1,1,None,0
199409050004,1994-09-05,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Journalists & Media,Newspaper Journalist/Staff/Facility,Building housing magazine offices,United States,Unknown,0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199409120013,1994-09-12,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Government (General),Head of State,The White House,United States,Unknown,0.0,Unknown,0,None,1,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199410290011,1994-10-29,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,0,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,White House,United States,Unknown,0.0,Firearms,Unknown Gun Type,Firearm,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199411040011,1994-11-04,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,0,0,Unknown,Business,Industrial/Textiles/Factory,Warehouse containing supplies for Cuba,United States,Anti-Castro Group,0.0,Unknown,0,None,0,0,0,0.0,None,PGIS,1,1,0,1,None,0
199412010003,1994-12-01,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Shopping Mall,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199503170003,1995-03-17,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,0,0,Bombing/Explosion,Government (General),Judge/Attorney/Court,Court Bldg O.J. Simpson Trial,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199505120001,1995-05-23,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,0,0,Armed Assault,Government (General),Head of State,White House,United States,Unknown,0.0,Firearms,Handgun,Handgun,0,0,2,0.0,None,PGIS,-9,-9,0,-9,None,0
199510130001,1995-10-13,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Airports & Aircraft,Airport,Airport,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199510300012,1995-10-30,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Judge/Attorney/Court,Fed Judge,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199512080005,1995-12-08,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,1,Hostage Taking (Barricade Incident),Business,Retail/Grocery/Bakery,Store,United States,Black Nationalists,0.0,Firearms,Handgun,A .38-caliber revolver and paint thinner.,8,1,4,2.0,"The victims who were wounded included employees Alan Grossberg, 35 and Isadew Chartan; and construction workers Patrick Glenn, 32 and Fronan O'Shea. The victims who were killed were store employees: Kareem Brunner, 23; Garnette Ramantar, 43; Olga Garcia, 19; Angelina Marrero, 19; Cynthia Martinez, 19; Luz Ramos, 21, and Mayra Rentas, 22.",UMD Miscellaneous,-9,-9,0,-9,None,0
199601050006,1996-01-05,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Armed Assault,Private Citizens & Property,Laborer (General)/Occupation Identified,Attorney representing widow of Leftist guerilla,United States,Unknown,0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199601230003,1996-01-23,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Journalists & Media,Radio Journalist/Staff/Facility,Radio/TV Stations,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,1,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199607110005,1996-07-11,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,0,"Centro Vasco, Miami Florida",United States,Cuban Exiles,0.0,Incendiary,Molotov Cocktail/Petrol Bomb,Firebomb consisting of a bottle filled with gasoline thrown through window,0,0,0,3.0,This incident took place when the Centro Vasco was closed.  The fire was extinguished by the sprinkler system of the restaurant.,Hewitt Project,1,1,0,1,None,0
199607170006,1996-07-17,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Religious Figures/Institutions,Place of Worship,Synagogue,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199607220010,1996-07-22,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Violent Political Party,Party Office/Facility,Office,Nicaragua,Unknown,0.0,Incendiary,0,None,0,0,0,0.0,None,PGIS,-9,-9,1,1,None,0
199701020005,1997-01-02,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,0,0,Bombing/Explosion,Journalists & Media,Newspaper Journalist/Staff/Facility,Al-Hayat Newspaper,Saudi Arabia,Unknown,0.0,Explosives,Letter Bomb,Letter bomb,0,0,0,0.0,None,PGIS,-9,-9,1,1,None,0
199701130009,1997-01-13,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Journalists & Media,Newspaper Journalist/Staff/Facility,Al-Hayat Bureau at the United Nations Headquarters,Saudi Arabia,Islamist extremists,0.0,Explosives,Letter Bomb,Four bombs placed in greeting cards set to explode when opened.  The devices contained the plastic explosive Semtex attached to a sophisticated detonator.,0,0,0,0.0,"In a two week period, there were eight other letter bombs sent to Al-Hayat offices in Washington D.C., London, and Riyadh (199701020005).  Three other letter bombs were sent to the penitentiary at Fort Leavenworth where one of the conspirators of the 1993 World Trade Center bombing was imprisoned (199701020004).",Hewitt Project,-9,-9,1,1,None,0
199702230003,1997-02-23,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Armed Assault,Tourists,Tourist,Tourists at Empire State Bldg,United States,Palestinians,0.0,Firearms,Handgun,Pistol,1,0,6,0.0,None,PGIS,1,1,1,1,None,0
199703080002,1997-03-08,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Abortion Related,Clinics,clinic,United States,Anti-Abortion extremists,0.0,Incendiary,0,Incendiary,0,0,0,3.0,None,PGIS,-9,-9,0,-9,None,0
199711090003,1997-11-09,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Bank/Commerce,office bldg,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199712150005,1997-12-15,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Restaurant/Bar/Café,restuarant,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199803260092,1998-03-26,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,0,0,Unarmed Assault,Government (General),"Government Personnel (excluding police, military)","Police officers, city officials, and mental health workers in Marina Del Rey, California",United States,Unknown,0.0,Chemical,Poisoning,Cyanide mailed to victims inside of letters.,0,0,0,0.0,None,CETIS,-9,-9,0,-9,None,0
199807240001,1998-07-24,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Armed Assault,Government (General),Government Building/Facility/Office,The U.S. Capitol Building in Washington D.C.,United States,Unknown,0.0,Firearms,Handgun,A .38-caliber gun was used in the attack.,2,0,1,0.0,None,CETIS,-9,-9,0,-9,None,0
199903260005,1999-03-26,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Head of State,Bill Clinton,United States,Unknown,0.0,Explosives,Letter Bomb,Pipe bomb sent in a package,0,0,0,3.0,"Two days after the bomb detonated, Frank Darwin Alexander called the Southern Nevada Mental Health Institute stating that he sent the device.  Anderson also sent mail bombs to John Hagee and the Las Vegas ATF office (199903280009 and 199903290005).",Hewitt Project,-9,-9,0,-9,None,0
199907020004,1999-07-02,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Armed Assault,Private Citizens & Property,Religion Identified,Jews attending temple.,United States,World Church of the Creator,0.0,Firearms,Handgun,None,0,0,6,0.0,None,CETIS,0,0,0,0,"199907020004, 199907020005, 199907020006, 199907030007, 199907030008, 199907030009, 199907040005",7
199910270007,1999-10-27,0,Seattle,47.610786,-122.331306,1.0,0,1,1,1,0,0,Unarmed Assault,Educational Institution,Teacher/Professor/Instructor,"six researchers at the University of Washington in Seattle, WA",United States,The Justice Department,0.0,Other,0,letters in envelopes rigged with utility razor blades affixed to index cards,0,0,0,0.0,"This was one in a series of 11 incidents (102599a-k) which constituted an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests. The letters were postmarked from Las Vegas, Nevada with no return addresses and were placed in white envelopes with razor blades inside.  Not all of the letters were confirmed.  The Justice Department is an animal rights group, much like the Animal Liberation Front (ALF).  The group was also active in Canada and England (where it was initially based).  The Justice Department also committed a razor blade campaign in August 1999 against the fur industry. Though most sources state that 80 letters were sent out, the group claimed it was over 80 letters, and some sources note as many as 87 letters.",Eco Project 2010,0,1,0,1,"199910250004, 199910250005, 199910250006, 199910250007, 199910250008, 199910250009, 199910260006, 199910260007, 199910270005, 199910270006, 199910270007",11
199911010005,1999-11-01,0,Seattle,47.610786,-122.331306,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,"Gap clothing store in Seattle, WA",United States,Animal Liberation Front (ALF),1.0,Incendiary,Gasoline or Alcohol,incendiaries,0,0,0,3.0,None,Eco Project 2010,0,1,0,1,None,0
200103020006,2001-03-02,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Industrial/Textiles/Factory,"Delivery Trucks belonging to Shaller & Weber Meatpackers in Astoria, New York",United States,Animal Liberation Front (ALF),0.0,Incendiary,Arson/Fire,None,0,0,0,3.0,None,CETIS,0,1,0,1,None,0
200105210007,2001-05-21,0,Seattle,47.610786,-122.331306,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Educational Institution,Teacher/Professor/Instructor,"office of Professor Bradshaw at Merrill Hall, housing the University of Washington's Center for Urban Horticulture",United States,Earth Liberation Front (ELF),0.0,Incendiary,Gasoline or Alcohol,Five-gallon containers filled with gasoline and electronic timers,0,0,0,2.0,"The incident occurred at about 3:20 a.m. and was one in a series of two attacks on this day.  The second was an arson at Jefferson Poplar Tree Farm in Oregon, just a few hours earlier.  The perpetrators were part of a group calling themselves ""The Family, ""which was made up of members of both ELF and ALF, and various combinations of members from the group committed nearly 20 arson and ecotage attacks over a 6 year period.  William Rodgers was arrested for his involvement in this and other incidents with The Family, but he committed suicide in his jail call while awaiting transport;  Justin Solondz remained fugitive as of 2008; Briana Waters was sentenced to six years in prison, Jennifer Kolar was sentenced to five years in prison, and Lacey Phillabaum to three years in prison, for their respective roles in this incident.",Eco Project 2010,0,1,0,1,"200105210006, 200105210007",2
200109110004,2001-09-11,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,1,Hijacking,Private Citizens & Property,Unnamed Civilian/Unspecified,Passengers and crew members on American Airlines Flight 11 and the people working in the North Tower of the World Trade Center in New York City,Multinational,Al-Qaida,0.0,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",0,The attackers reportedly gained control of the plane using sharp objects resembling knives or other sharpened metal objects. The attackers turned the airplane into a missile when flying it into the North Tower of the World Trade Center Complex. The airplane's jet fuel ignited the building and resulted in a massive fire that contributed to the collapse of the North Tower. Mace may have also been used in subduing the passengers and crew members.,1385,5,10878,1.0,"This attack was one of four related incidents (cf. 200109110004-07). Three people including two attendants, Karen Martin and Barbara Arestegui, were stabbed or had their throats slashed by the hijackers. American Airlines Flight 11 departed from Boston's Logan International Airport at 7:59 am local time. The 9/11 Commission estimated that the hijacking began at 8:14 am. Since the aircraft crashed into the North Tower at 8:46 am, the hijacking lasted 32 minutes. Details on the number of people wounded in the attacks are very difficult to confirm The numbers reported in the GTD are conservative estimates for immediate casualties, first responders, and residents, based on documentation for the September 11th Victims Compensation Fund (VCF).",CETIS,0,1,1,1,"200109110004, 200109110005, 200109110006, 200109110007",4
200109110005,2001-09-11,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,1,Hijacking,Private Citizens & Property,Unnamed Civilian/Unspecified,Passengers and crew members on United Airlines Flight 175 and the people working in the South Tower of the World Trade Center in New York City,Multinational,Al-Qaida,0.0,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",0,The attackers reportedly gained control of the plane using sharp objects resembling knives or other sharpened metal objects. The attackers turned the airplane into a missile when flying it into the South Tower of the World Trade Center Complex. The airplane's jet fuel ignited the building and resulted in a massive fire that contributed to the collapse of the South Tower. Mace may have also been used in subduing the passengers and crew members.,1385,5,10878,1.0,"This attack was one of four related incidents (cf. 200109110004-07). Flight attendant, Robert Fangman, called a United Airlines office in San Francisco and spoke with Marc Policastro. He reported the hijacking and said that both pilots had been killed. He also reported that a flight attendant was stabbed and said that the hijackers were flying the plane. United Flight 175 departed from Boston's Logan International Airport at 8:14 am local time. At 8:47 am, air traffic control received the first indications that the plane was hijacked. Since the airplane impacted the South Tower at 9:03 am, the length of the hijacking was at least 16 minutes. The second aircraft seized was United Airlines flight 175, which was scheduled to depart from Logan at 8:00 and fly directly to Los Angeles. Details on the number of people wounded in the attacks are very difficult to confirm The numbers reported in the GTD are conservative estimates for immediate casualties, first responders, and residents, based on documentation for the September 11th Victims Compensation Fund (VCF).",CETIS,0,1,1,1,"200109110004, 200109110005, 200109110006, 200109110007",4
